# COLUMN NUMBERS: 
#	0: Formation_time [Gyr]
#	1: Zone_origin
#	2: Zone_final
#	3: Mass [Msun]
#	4: Z(fe)
#	5: Z(sr)
#	6: Z(o)
0.000000e+00	0	1	7.509565e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1	0	3.480406e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	2	1	2.434085e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	3	0	1.923296e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	4	1	1.613040e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	5	1	1.401651e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	6	1	1.246965e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	7	2	1.128109e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	8	3	1.033476e-29	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	9	4	9.560646e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	10	5	8.913767e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	11	6	8.363832e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	12	7	7.889632e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	13	8	7.475842e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	14	9	7.111090e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	15	10	6.786746e-30	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	16	11	5.000000e-20	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	17	12	5.000000e-20	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	18	13	5.000000e-20	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	19	14	5.000000e-20	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-02	0	1	1.186792e+07	8.324584e-05	9.295786e-10	1.040573e-03	
5.000000e-02	1	4	3.560375e+07	8.236238e-05	9.197133e-10	1.029530e-03	
5.000000e-02	2	2	5.933959e+07	8.130023e-05	9.078526e-10	1.016253e-03	
5.000000e-02	3	0	8.307543e+07	8.002324e-05	8.935928e-10	1.000290e-03	
5.000000e-02	4	1	1.068113e+08	7.848796e-05	8.764489e-10	9.810995e-04	
5.000000e-02	5	1	1.305471e+08	7.664215e-05	8.558374e-10	9.580269e-04	
5.000000e-02	6	1	1.542829e+08	7.442300e-05	8.310568e-10	9.302875e-04	
5.000000e-02	7	2	1.780188e+08	7.175499e-05	8.012641e-10	8.969374e-04	
5.000000e-02	8	3	2.017546e+08	6.854734e-05	7.654453e-10	8.568417e-04	
5.000000e-02	9	4	2.254904e+08	6.469090e-05	7.223817e-10	8.086362e-04	
5.000000e-02	10	5	2.492263e+08	6.005443e-05	6.706078e-10	7.506804e-04	
5.000000e-02	11	6	2.729621e+08	5.448017e-05	6.083619e-10	6.810021e-04	
5.000000e-02	12	7	2.966980e+08	4.777844e-05	5.335259e-10	5.972305e-04	
5.000000e-02	13	8	3.204338e+08	3.972118e-05	4.435532e-10	4.965148e-04	
5.000000e-02	14	9	3.441696e+08	3.003423e-05	3.353823e-10	3.754279e-04	
5.000000e-02	15	10	3.679055e+08	1.838796e-05	2.053322e-10	2.298494e-04	
5.000000e-02	16	11	2.591814e+02	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-02	17	12	2.748894e+02	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-02	18	13	2.905973e+02	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-02	19	14	3.063053e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-01	0	1	2.260944e+07	1.223488e-04	1.366228e-09	1.529360e-03	
1.000000e-01	1	0	6.745912e+07	1.208726e-04	1.349744e-09	1.510907e-03	
1.000000e-01	2	3	1.116921e+08	1.191004e-04	1.329955e-09	1.488755e-03	
1.000000e-01	3	0	1.551238e+08	1.169738e-04	1.306207e-09	1.462173e-03	
1.000000e-01	4	0	1.975202e+08	1.144229e-04	1.277723e-09	1.430286e-03	
1.000000e-01	5	0	2.385853e+08	1.113648e-04	1.243574e-09	1.392060e-03	
1.000000e-01	6	1	2.779459e+08	1.077013e-04	1.202664e-09	1.346266e-03	
1.000000e-01	7	2	3.151322e+08	1.033165e-04	1.153701e-09	1.291457e-03	
1.000000e-01	8	3	3.495541e+08	9.807504e-05	1.095171e-09	1.225938e-03	
1.000000e-01	9	4	3.804716e+08	9.181992e-05	1.025322e-09	1.147749e-03	
1.000000e-01	10	5	4.069586e+08	8.437255e-05	9.421601e-10	1.054657e-03	
1.000000e-01	11	6	4.278578e+08	7.553535e-05	8.434781e-10	9.441919e-04	
1.000000e-01	12	7	4.417248e+08	6.510158e-05	7.269677e-10	8.137698e-04	
1.000000e-01	13	8	4.467596e+08	5.288056e-05	5.904995e-10	6.610070e-04	
1.000000e-01	14	9	4.407219e+08	3.875936e-05	4.328128e-10	4.844920e-04	
1.000000e-01	15	10	4.208261e+08	2.285753e-05	2.552424e-10	2.857191e-04	
1.000000e-01	16	11	5.183626e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-01	17	12	5.497785e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-01	18	13	5.811944e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-01	19	14	6.126102e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.500000e-01	0	1	3.237567e+07	1.942921e-04	1.789063e-09	2.004326e-03	
1.500000e-01	1	5	9.609783e+07	1.924936e-04	1.764873e-09	1.977301e-03	
1.500000e-01	2	2	1.581174e+08	1.903449e-04	1.735866e-09	1.944895e-03	
1.500000e-01	3	0	2.179549e+08	1.877817e-04	1.701102e-09	1.906061e-03	
1.500000e-01	4	1	2.750199e+08	1.847299e-04	1.659472e-09	1.859560e-03	
1.500000e-01	5	0	3.285935e+08	1.811055e-04	1.609673e-09	1.803938e-03	
1.500000e-01	6	1	3.778103e+08	1.768151e-04	1.550180e-09	1.737497e-03	
1.500000e-01	7	2	4.216458e+08	1.717590e-04	1.479311e-09	1.658278e-03	
1.500000e-01	8	3	4.589108e+08	1.658363e-04	1.395029e-09	1.564062e-03	
1.500000e-01	9	4	4.882641e+08	1.589576e-04	1.295131e-09	1.452404e-03	
1.500000e-01	10	5	5.082539e+08	1.510668e-04	1.177318e-09	1.320741e-03	
1.500000e-01	11	6	5.174107e+08	1.421835e-04	1.039407e-09	1.166650e-03	
1.500000e-01	12	7	5.144225e+08	1.324771e-04	8.798012e-10	9.883731e-04	
1.500000e-01	13	8	4.984431e+08	1.223986e-04	6.984350e-10	7.858803e-04	
1.500000e-01	14	9	4.696087e+08	1.128905e-04	4.982635e-10	5.628464e-04	
1.500000e-01	15	10	4.298812e+08	1.056369e-04	2.886575e-10	3.298854e-04	
1.500000e-01	16	11	7.775437e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.500000e-01	17	12	8.246674e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.500000e-01	18	13	8.717911e+02	0.000000e+00	0.000000e+00	0.000000e+00	
1.500000e-01	19	14	9.189148e+02	0.000000e+00	0.000000e+00	0.000000e+00	
2.000000e-01	0	1	4.128766e+07	2.715868e-04	2.202300e-09	2.461742e-03	
2.000000e-01	1	5	1.219453e+08	2.692924e-04	2.169219e-09	2.424945e-03	
2.000000e-01	2	2	1.994603e+08	2.665503e-04	2.129575e-09	2.380857e-03	
2.000000e-01	3	0	2.730004e+08	2.632778e-04	2.082108e-09	2.328078e-03	
2.000000e-01	4	0	3.415717e+08	2.593790e-04	2.025334e-09	2.264967e-03	
2.000000e-01	5	1	4.040096e+08	2.547441e-04	1.957529e-09	2.189618e-03	
2.000000e-01	6	3	4.589824e+08	2.492494e-04	1.877044e-09	2.099842e-03	
2.000000e-01	7	2	5.050158e+08	2.427585e-04	1.781520e-09	1.993176e-03	
2.000000e-01	8	3	5.405521e+08	2.351257e-04	1.668464e-09	1.866943e-03	
2.000000e-01	9	4	5.640585e+08	2.262023e-04	1.535391e-09	1.718394e-03	
2.000000e-01	10	5	5.742051e+08	2.158475e-04	1.380036e-09	1.545025e-03	
2.000000e-01	11	6	5.701309e+08	2.039401e-04	1.200884e-09	1.345180e-03	
2.000000e-01	12	7	5.518052e+08	1.903838e-04	9.986862e-10	1.119150e-03	
2.000000e-01	13	8	5.204593e+08	1.750690e-04	7.767215e-10	8.709449e-04	
2.000000e-01	14	9	4.789803e+08	1.576978e-04	5.435229e-10	6.105831e-04	
2.000000e-01	15	10	4.319783e+08	1.372697e-04	3.138208e-10	3.552045e-04	
2.000000e-01	16	11	1.036725e+03	0.000000e+00	0.000000e+00	0.000000e+00	
2.000000e-01	17	12	1.099556e+03	0.000000e+00	0.000000e+00	0.000000e+00	
