# COLUMN NUMBERS: 
#	0: time [Gyr]
#	1: mgas [Msun]			ISM gas mass
#	2: mstar [Msun]			Stellar mass
#	3: sfr [Msun/yr]		Star formation rate
#	4: ifr [Msun/yr]		Infall rate
#	5: ofr [Msun/yr]		Outfow rate
#	6: eta_0			Mass-loading factor
#	7: r_eff			Effective recycilng rate
#	8: z_in(fe)			Inflow fe metallicity
#	9: z_in(o)			Inflow o metallicity
#	10: z_in(mg)			Inflow mg metallicity
#	11: z_out(fe)			Outflow fe metallicity
#	12: z_out(o)			Outflow o metallicity
#	13: z_out(mg)			Outflow mg metallicity
#	14: mass(fe) [Msun]		mass of element fe in ISM
#	15: mass(o) [Msun]		mass of element o in ISM
#	16: mass(mg) [Msun]		mass of element mg in ISM
0.000000e+00	1.000000e-12	0.000000e+00	0.000000e+00	nan	0.000000e+00	2.150000e+00	-nan	0.000000e+00	0.000000e+00	0.000000e+00	-nan	-nan	-nan	0.000000e+00	0.000000e+00	0.000000e+00	
5.500000e-02	5.251785e+08	5.822401e+06	2.625893e-01	1.019045e+01	5.645669e-01	2.150000e+00	1.500878e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.042630e-05	2.187979e-04	7.249529e-06	1.072745e+04	1.149079e+05	3.807297e+03	
6.000000e-02	5.720190e+08	6.938290e+06	2.860095e-01	1.022962e+01	6.149204e-01	2.150000e+00	1.548887e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.209161e-05	2.365691e-04	7.838356e-06	1.263682e+04	1.353220e+05	4.483689e+03	
6.500000e-02	6.187109e+08	8.146839e+06	3.093555e-01	1.026855e+01	6.651142e-01	2.150000e+00	1.592830e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.375383e-05	2.542715e-04	8.424889e-06	1.469675e+04	1.573206e+05	5.212571e+03	
7.000000e-02	6.652546e+08	9.447241e+06	3.326273e-01	1.030724e+01	7.151487e-01	2.150000e+00	1.633337e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.541326e-05	2.719056e-04	9.009153e-06	1.690629e+04	1.808864e+05	5.993380e+03	
7.500000e-02	7.116505e+08	1.083873e+07	3.558252e-01	1.034570e+01	7.650243e-01	2.150000e+00	1.670902e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.707015e-05	2.894716e-04	9.591178e-06	1.926448e+04	2.060026e+05	6.825566e+03	
8.000000e-02	7.578990e+08	1.232058e+07	3.789495e-01	1.038394e+01	8.147414e-01	2.150000e+00	1.705920e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.872466e-05	3.069702e-04	1.017100e-05	2.177039e+04	2.326524e+05	7.708588e+03	
8.500000e-02	8.040006e+08	1.389210e+07	4.020003e-01	1.042198e+01	8.643007e-01	2.150000e+00	1.738713e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.037694e-05	3.244016e-04	1.074864e-05	2.442308e+04	2.608190e+05	8.641911e+03	
9.000000e-02	8.499557e+08	1.555262e+07	4.249778e-01	1.045980e+01	9.137024e-01	2.150000e+00	1.769543e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.202709e-05	3.417662e-04	1.132413e-05	2.722161e+04	2.904861e+05	9.625008e+03	
9.500000e-02	8.957647e+08	1.730150e+07	4.478823e-01	1.049743e+01	9.629470e-01	2.150000e+00	1.798631e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.367520e-05	3.590645e-04	1.189748e-05	3.016505e+04	3.216373e+05	1.065734e+04	
1.000000e-01	9.414280e+08	1.913813e+07	4.707140e-01	1.053485e+01	1.012035e+00	2.150000e+00	1.826162e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.532133e-05	3.762968e-04	1.246869e-05	3.325249e+04	3.542563e+05	1.173837e+04	
1.050000e-01	9.869460e+08	2.106190e+07	4.934730e-01	1.057209e+01	1.060967e+00	2.150000e+00	1.852293e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.696556e-05	3.934634e-04	1.303778e-05	3.648301e+04	3.883272e+05	1.286758e+04	
1.100000e-01	1.032319e+09	2.307223e+07	5.161596e-01	1.060914e+01	1.109743e+00	2.150000e+00	1.877159e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.860791e-05	4.105648e-04	1.360474e-05	3.985569e+04	4.238339e+05	1.404444e+04	
1.150000e-01	1.077548e+09	2.516858e+07	5.387740e-01	1.064600e+01	1.158364e+00	2.150000e+00	1.900876e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.024844e-05	4.276011e-04	1.416961e-05	4.336963e+04	4.607608e+05	1.526843e+04	
1.200000e-01	1.122633e+09	2.735037e+07	5.613164e-01	1.068269e+01	1.206830e+00	2.150000e+00	1.923545e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.188718e-05	4.445729e-04	1.473238e-05	4.702392e+04	4.990921e+05	1.653905e+04	
1.250000e-01	1.167574e+09	2.961710e+07	5.837870e-01	1.071919e+01	1.255142e+00	2.150000e+00	1.945255e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.352415e-05	4.614804e-04	1.529306e-05	5.081766e+04	5.388125e+05	1.785578e+04	
1.300000e-01	1.212372e+09	3.196822e+07	6.061860e-01	1.075552e+01	1.303300e+00	2.150000e+00	1.966082e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.515939e-05	4.783240e-04	1.585167e-05	5.474997e+04	5.799066e+05	1.921812e+04	
1.350000e-01	1.257027e+09	3.440325e+07	6.285136e-01	1.079168e+01	1.351304e+00	2.150000e+00	1.986096e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.679291e-05	4.951039e-04	1.640822e-05	5.881995e+04	6.223591e+05	2.062557e+04	
1.400000e-01	1.301540e+09	3.692167e+07	6.507700e-01	1.082766e+01	1.399155e+00	2.150000e+00	2.005358e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.842473e-05	5.118206e-04	1.696271e-05	6.302672e+04	6.661550e+05	2.207765e+04	
1.450000e-01	1.345911e+09	3.952301e+07	6.729554e-01	1.086348e+01	1.446854e+00	2.150000e+00	2.023921e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.005488e-05	5.284743e-04	1.751516e-05	6.736940e+04	7.112793e+05	2.357384e+04	
1.500000e-01	1.390140e+09	4.220678e+07	6.950701e-01	1.089913e+01	1.494401e+00	2.150000e+00	2.041835e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.168336e-05	5.450654e-04	1.806558e-05	7.184711e+04	7.577172e+05	2.511369e+04	
1.550000e-01	1.434228e+09	4.497252e+07	7.171142e-01	1.093462e+01	1.541795e+00	2.150000e+00	2.059144e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.331019e-05	5.615941e-04	1.861397e-05	7.645899e+04	8.054541e+05	2.669668e+04	
1.600000e-01	1.478176e+09	4.781977e+07	7.390879e-01	1.096995e+01	1.589039e+00	2.150000e+00	2.075886e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.493539e-05	5.780608e-04	1.916035e-05	8.120415e+04	8.544754e+05	2.832236e+04	
1.650000e-01	1.521983e+09	5.074808e+07	7.609914e-01	1.100511e+01	1.636132e+00	2.150000e+00	2.092098e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.655895e-05	5.944657e-04	1.970472e-05	8.608175e+04	9.047666e+05	2.999025e+04	
1.700000e-01	1.565650e+09	5.375700e+07	7.828250e-01	1.104012e+01	1.683074e+00	2.150000e+00	2.107813e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.818090e-05	6.108092e-04	2.024710e-05	9.109093e+04	9.563134e+05	3.169987e+04	
1.750000e-01	1.609178e+09	5.684610e+07	8.045888e-01	1.107497e+01	1.729866e+00	2.150000e+00	2.123060e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.980125e-05	6.270916e-04	2.078749e-05	9.623082e+04	1.009102e+06	3.345076e+04	
1.800000e-01	1.652566e+09	6.001495e+07	8.262830e-01	1.110967e+01	1.776508e+00	2.150000e+00	2.137866e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.141999e-05	6.433131e-04	2.132590e-05	1.015006e+05	1.063117e+06	3.524246e+04	
1.850000e-01	1.695816e+09	6.326313e+07	8.479079e-01	1.114421e+01	1.823002e+00	2.150000e+00	2.152256e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.303714e-05	6.594740e-04	2.186234e-05	1.068994e+05	1.118346e+06	3.707451e+04	
1.900000e-01	1.738927e+09	6.659021e+07	8.694636e-01	1.117860e+01	1.869347e+00	2.150000e+00	2.166252e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.465271e-05	6.755747e-04	2.239682e-05	1.124263e+05	1.174775e+06	3.894644e+04	
1.950000e-01	1.781901e+09	6.999579e+07	8.909503e-01	1.121283e+01	1.915543e+00	2.150000e+00	2.179877e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.626670e-05	6.916153e-04	2.292934e-05	1.180807e+05	1.232390e+06	4.085781e+04	
2.000000e-01	1.824736e+09	7.347946e+07	9.123682e-01	1.124692e+01	1.961592e+00	2.150000e+00	2.193148e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.787912e-05	7.075961e-04	2.345990e-05	1.238615e+05	1.291176e+06	4.280814e+04	
2.050000e-01	1.867435e+09	7.704082e+07	9.337176e-01	1.128086e+01	2.007493e+00	2.150000e+00	2.206084e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.948997e-05	7.235173e-04	2.398852e-05	1.297680e+05	1.351122e+06	4.479700e+04	
2.100000e-01	1.909997e+09	8.067948e+07	9.549986e-01	1.131466e+01	2.053247e+00	2.150000e+00	2.218702e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.109926e-05	7.393792e-04	2.451518e-05	1.357994e+05	1.412212e+06	4.682393e+04	
2.150000e-01	1.952423e+09	8.439504e+07	9.762114e-01	1.134830e+01	2.098855e+00	2.150000e+00	2.231017e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.270699e-05	7.551821e-04	2.503991e-05	1.419548e+05	1.474435e+06	4.888850e+04	
2.200000e-01	1.994712e+09	8.818713e+07	9.973562e-01	1.138181e+01	2.144316e+00	2.150000e+00	2.243043e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.431318e-05	7.709261e-04	2.556271e-05	1.482334e+05	1.537776e+06	5.099026e+04	
2.250000e-01	2.036866e+09	9.205535e+07	1.018433e+00	1.141516e+01	2.189631e+00	2.150000e+00	2.254793e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.591782e-05	7.866116e-04	2.608359e-05	1.546345e+05	1.602223e+06	5.312879e+04	
2.300000e-01	2.078885e+09	9.599934e+07	1.039443e+00	1.144838e+01	2.234802e+00	2.150000e+00	2.266281e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.752091e-05	8.022389e-04	2.660256e-05	1.611571e+05	1.667763e+06	5.530366e+04	
2.350000e-01	2.120769e+09	1.000187e+08	1.060385e+00	1.148145e+01	2.279827e+00	2.150000e+00	2.277517e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.912247e-05	8.178080e-04	2.711961e-05	1.678005e+05	1.734382e+06	5.751445e+04	
2.400000e-01	2.162519e+09	1.041131e+08	1.081260e+00	1.151439e+01	2.324708e+00	2.150000e+00	2.288512e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.072249e-05	8.333194e-04	2.763478e-05	1.745639e+05	1.802069e+06	5.976073e+04	
2.450000e-01	2.204135e+09	1.082822e+08	1.102067e+00	1.154718e+01	2.369445e+00	2.150000e+00	2.299277e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.232097e-05	8.487733e-04	2.814805e-05	1.814465e+05	1.870811e+06	6.204209e+04	
2.500000e-01	2.245617e+09	1.125255e+08	1.122808e+00	1.157984e+01	2.414038e+00	2.150000e+00	2.309821e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.391793e-05	8.641699e-04	2.865944e-05	1.884475e+05	1.940594e+06	6.435812e+04	
2.550000e-01	2.286965e+09	1.168428e+08	1.143483e+00	1.161235e+01	2.458488e+00	2.150000e+00	2.320153e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.551337e-05	8.795095e-04	2.916896e-05	1.955661e+05	2.011408e+06	6.670841e+04	
2.600000e-01	2.328181e+09	1.212337e+08	1.164090e+00	1.164474e+01	2.502795e+00	2.150000e+00	2.330281e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.710728e-05	8.947924e-04	2.967662e-05	2.028015e+05	2.083239e+06	6.909255e+04	
2.650000e-01	2.369264e+09	1.256978e+08	1.184632e+00	1.167698e+01	2.546959e+00	2.150000e+00	2.340214e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.869967e-05	9.100187e-04	3.018243e-05	2.101530e+05	2.156075e+06	7.151015e+04	
2.700000e-01	2.410215e+09	1.302349e+08	1.205108e+00	1.170909e+01	2.590982e+00	2.150000e+00	2.349958e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.029055e-05	9.251888e-04	3.068639e-05	2.176197e+05	2.229904e+06	7.396081e+04	
2.750000e-01	2.451035e+09	1.348444e+08	1.225517e+00	1.174106e+01	2.634862e+00	2.150000e+00	2.359522e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.187991e-05	9.403029e-04	3.118851e-05	2.252008e+05	2.304715e+06	7.644413e+04	
2.800000e-01	2.491723e+09	1.395262e+08	1.245861e+00	1.177291e+01	2.678602e+00	2.150000e+00	2.368912e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.346775e-05	9.553613e-04	3.168881e-05	2.328957e+05	2.380496e+06	7.895972e+04	
2.850000e-01	2.532280e+09	1.442798e+08	1.266140e+00	1.180462e+01	2.722201e+00	2.150000e+00	2.378133e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.505409e-05	9.703641e-04	3.218728e-05	2.407036e+05	2.457234e+06	8.150720e+04	
2.900000e-01	2.572706e+09	1.491050e+08	1.286353e+00	1.183619e+01	2.765659e+00	2.150000e+00	2.387192e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.663892e-05	9.853117e-04	3.268394e-05	2.486236e+05	2.534918e+06	8.408619e+04	
2.950000e-01	2.613002e+09	1.540014e+08	1.306501e+00	1.186764e+01	2.808978e+00	2.150000e+00	2.396095e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.822224e-05	1.000204e-03	3.317880e-05	2.566550e+05	2.613536e+06	8.669630e+04	
3.000000e-01	2.653169e+09	1.589686e+08	1.326584e+00	1.189895e+01	2.852156e+00	2.150000e+00	2.404847e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.980406e-05	1.015042e-03	3.367187e-05	2.647970e+05	2.693078e+06	8.933715e+04	
3.050000e-01	2.693206e+09	1.640064e+08	1.346603e+00	1.193014e+01	2.895196e+00	2.150000e+00	2.413453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.013844e-04	1.029825e-03	3.416315e-05	2.730490e+05	2.773531e+06	9.200838e+04	
3.100000e-01	2.733113e+09	1.691145e+08	1.366557e+00	1.196120e+01	2.938097e+00	2.150000e+00	2.421918e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.029632e-04	1.044554e-03	3.465265e-05	2.814101e+05	2.854885e+06	9.470961e+04	
3.150000e-01	2.772892e+09	1.742924e+08	1.386446e+00	1.199213e+01	2.980859e+00	2.150000e+00	2.430247e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.045405e-04	1.059229e-03	3.514037e-05	2.898796e+05	2.937128e+06	9.744047e+04	
3.200000e-01	2.812543e+09	1.795399e+08	1.406271e+00	1.202293e+01	3.023484e+00	2.150000e+00	2.438444e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.061163e-04	1.073850e-03	3.562634e-05	2.984568e+05	3.020249e+06	1.002006e+05	
3.250000e-01	2.852065e+09	1.848567e+08	1.426033e+00	1.205360e+01	3.065970e+00	2.150000e+00	2.446513e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.076907e-04	1.088417e-03	3.611055e-05	3.071408e+05	3.104238e+06	1.029896e+05	
3.300000e-01	2.891460e+09	1.902425e+08	1.445730e+00	1.208415e+01	3.108320e+00	2.150000e+00	2.454458e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.092635e-04	1.102932e-03	3.659301e-05	3.159311e+05	3.189083e+06	1.058072e+05	
3.350000e-01	2.930728e+09	1.956969e+08	1.465364e+00	1.211457e+01	3.150533e+00	2.150000e+00	2.462283e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.108349e-04	1.117393e-03	3.707373e-05	3.248268e+05	3.274774e+06	1.086530e+05	
3.400000e-01	2.969869e+09	2.012197e+08	1.484934e+00	1.214487e+01	3.192609e+00	2.150000e+00	2.469991e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.124047e-04	1.131801e-03	3.755272e-05	3.338272e+05	3.361299e+06	1.115267e+05	
3.450000e-01	3.008883e+09	2.068104e+08	1.504441e+00	1.217505e+01	3.234549e+00	2.150000e+00	2.477587e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.139731e-04	1.146156e-03	3.802999e-05	3.429316e+05	3.448649e+06	1.144278e+05	
3.500000e-01	3.047771e+09	2.124690e+08	1.523885e+00	1.220510e+01	3.276354e+00	2.150000e+00	2.485073e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.155399e-04	1.160459e-03	3.850555e-05	3.521393e+05	3.536813e+06	1.173561e+05	
3.550000e-01	3.086533e+09	2.181949e+08	1.543266e+00	1.223502e+01	3.318023e+00	2.150000e+00	2.492453e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.171053e-04	1.174710e-03	3.897940e-05	3.614495e+05	3.625780e+06	1.203112e+05	
3.600000e-01	3.125170e+09	2.239880e+08	1.562585e+00	1.226483e+01	3.359557e+00	2.150000e+00	2.499729e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.186692e-04	1.188909e-03	3.945156e-05	3.708615e+05	3.715541e+06	1.232928e+05	
3.650000e-01	3.163681e+09	2.298479e+08	1.581841e+00	1.229451e+01	3.400957e+00	2.150000e+00	2.506905e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.202317e-04	1.203056e-03	3.992203e-05	3.803747e+05	3.806085e+06	1.263006e+05	
3.700000e-01	3.202068e+09	2.357743e+08	1.601034e+00	1.232407e+01	3.442223e+00	2.150000e+00	2.513983e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.217926e-04	1.217151e-03	4.039082e-05	3.899882e+05	3.897401e+06	1.293341e+05	
3.750000e-01	3.240331e+09	2.417670e+08	1.620165e+00	1.235352e+01	3.483355e+00	2.150000e+00	2.520966e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.233521e-04	1.231195e-03	4.085794e-05	3.997015e+05	3.989480e+06	1.323932e+05	
3.800000e-01	3.278469e+09	2.478256e+08	1.639234e+00	1.238284e+01	3.524354e+00	2.150000e+00	2.527857e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.249100e-04	1.245189e-03	4.132339e-05	4.095137e+05	4.082312e+06	1.354775e+05	
3.850000e-01	3.316484e+09	2.539499e+08	1.658242e+00	1.241204e+01	3.565220e+00	2.150000e+00	2.534658e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.264665e-04	1.259131e-03	4.178719e-05	4.194242e+05	4.175887e+06	1.385865e+05	
3.900000e-01	3.354375e+09	2.601396e+08	1.677188e+00	1.244112e+01	3.605953e+00	2.150000e+00	2.541372e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.280216e-04	1.273023e-03	4.224934e-05	4.294323e+05	4.270195e+06	1.417201e+05	
3.950000e-01	3.392144e+09	2.663944e+08	1.696072e+00	1.247009e+01	3.646554e+00	2.150000e+00	2.548000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.295751e-04	1.286864e-03	4.270984e-05	4.395374e+05	4.365227e+06	1.448779e+05	
4.000000e-01	3.429790e+09	2.727139e+08	1.714895e+00	1.249893e+01	3.687024e+00	2.150000e+00	2.554545e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.311272e-04	1.300655e-03	4.316871e-05	4.497386e+05	4.460972e+06	1.480596e+05	
4.050000e-01	3.467313e+09	2.790980e+08	1.733657e+00	1.252766e+01	3.727362e+00	2.150000e+00	2.561009e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.326778e-04	1.314396e-03	4.362594e-05	4.600353e+05	4.557422e+06	1.512648e+05	
4.100000e-01	3.504715e+09	2.855464e+08	1.752357e+00	1.255628e+01	3.767568e+00	2.150000e+00	2.567394e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.342269e-04	1.328087e-03	4.408156e-05	4.704269e+05	4.654567e+06	1.544933e+05	
4.150000e-01	3.541995e+09	2.920586e+08	1.770997e+00	1.258477e+01	3.807645e+00	2.150000e+00	2.573702e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.357745e-04	1.341729e-03	4.453556e-05	4.809127e+05	4.752397e+06	1.577447e+05	
4.200000e-01	3.579154e+09	2.986346e+08	1.789577e+00	1.261315e+01	3.847590e+00	2.150000e+00	2.579935e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.373207e-04	1.355321e-03	4.498794e-05	4.914919e+05	4.850903e+06	1.610188e+05	
4.250000e-01	3.616192e+09	3.052740e+08	1.808096e+00	1.264142e+01	3.887406e+00	2.150000e+00	2.586095e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.388654e-04	1.368864e-03	4.543873e-05	5.021639e+05	4.950076e+06	1.643152e+05	
4.300000e-01	3.653110e+09	3.119765e+08	1.826555e+00	1.266957e+01	3.927093e+00	2.150000e+00	2.592183e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.404086e-04	1.382358e-03	4.588791e-05	5.129281e+05	5.049907e+06	1.676336e+05	
4.350000e-01	3.689907e+09	3.187419e+08	1.844953e+00	1.269761e+01	3.966650e+00	2.150000e+00	2.598201e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.419504e-04	1.395804e-03	4.633551e-05	5.237837e+05	5.150386e+06	1.709737e+05	
4.400000e-01	3.726585e+09	3.255699e+08	1.863292e+00	1.272553e+01	4.006078e+00	2.150000e+00	2.604151e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.434907e-04	1.409201e-03	4.678152e-05	5.347301e+05	5.251505e+06	1.743353e+05	
4.450000e-01	3.763143e+09	3.324602e+08	1.881571e+00	1.275334e+01	4.045378e+00	2.150000e+00	2.610034e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.450295e-04	1.422549e-03	4.722595e-05	5.457667e+05	5.353256e+06	1.777180e+05	
4.500000e-01	3.799582e+09	3.394126e+08	1.899791e+00	1.278104e+01	4.084550e+00	2.150000e+00	2.615853e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.465669e-04	1.435850e-03	4.766881e-05	5.568927e+05	5.455628e+06	1.811215e+05	
4.550000e-01	3.835902e+09	3.464268e+08	1.917951e+00	1.280863e+01	4.123594e+00	2.150000e+00	2.621607e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.481027e-04	1.449102e-03	4.811010e-05	5.681076e+05	5.558614e+06	1.845456e+05	
4.600000e-01	3.872104e+09	3.535025e+08	1.936052e+00	1.283610e+01	4.162511e+00	2.150000e+00	2.627300e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.496372e-04	1.462307e-03	4.854984e-05	5.794106e+05	5.662204e+06	1.879900e+05	
4.650000e-01	3.908187e+09	3.606394e+08	1.954094e+00	1.286346e+01	4.201301e+00	2.150000e+00	2.632931e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.511701e-04	1.475464e-03	4.898802e-05	5.908011e+05	5.766390e+06	1.914544e+05	
4.700000e-01	3.944153e+09	3.678374e+08	1.972077e+00	1.289071e+01	4.239965e+00	2.150000e+00	2.638503e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.527016e-04	1.488574e-03	4.942466e-05	6.022785e+05	5.871164e+06	1.949384e+05	
